# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T13:58:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
12.61838685	-77.87804233
12.63304235	-76.64147482
12.64769785	-83.53561541
12.66235335	-82.68129675
12.67700885	-86.60208558
12.69166435	-82.59463443
12.70631985	-82.96921134
12.72097536	-84.64887144
12.73563086	-84.19167854
12.75028636	-85.04936071
12.76494186	-101.79209982
12.77959736	-81.56764317
12.79425286	-86.71411941
12.80890837	-86.99673758
12.82356387	-99.14873776
12.83821937	-84.55339998
12.85287487	-88.98802756
12.86753037	-91.24232212
12.88218587	-80.15520412
12.89684138	-81.07960729
12.91149688	-90.69554745
12.92615238	-84.46517025
12.94080788	-83.40543668
12.95546338	-80.92457050
12.97011888	-84.96315671
12.98477438	-88.89786271
12.99942989	-97.34155717
13.01408539	-84.50844253
13.02874089	-84.00013007
13.04339639	-86.23873500
13.05805189	-85.00723071
13.07270739	-86.49183669
13.08736290	-89.95723441
13.10201840	-112.85072951
13.11667390	-89.64399830
13.13132940	-89.82067094
13.14598490	-86.66146793
13.16064040	-85.10372685
13.17529590	-91.66076648
13.18995141	-89.36054581
13.20460691	-88.29373604
13.21926241	-83.60512172
13.23391791	-85.19787448
13.24857341	-80.79960839
13.26322891	-78.43023690
13.27788442	-89.14426976
13.29253992	-102.02706303
13.30719542	-80.22039618
13.32185092	-77.18205931
13.33650642	-85.52319105
13.35116192	-95.53358070
13.36581743	-88.11023410
13.38047293	-86.28059514
13.39512843	-88.78233856
13.40978393	-87.37037405
13.42443943	-88.88024467
13.43909493	-85.36208251
13.45375043	-80.14958084
13.46840594	-84.83317336
13.48306144	-92.87085727
13.49771694	-91.28074130
13.51237244	-92.23429419
13.52702794	-83.30364106
13.54168344	-86.07949093
13.55633895	-86.28363181
13.57099445	-80.92335297
13.58564995	-85.94446218
13.60030545	-85.06090729
13.61496095	-84.89344020
13.62961645	-85.28029989
13.64427196	-82.71888207
13.65892746	-87.17758309
13.67358296	-89.63921174
13.68823846	-94.07888616
13.70289396	-85.84893455
13.71754946	-83.18041245
13.73220496	-80.06935990
13.74686047	-86.96296325
13.76151597	-85.04753461
13.77617147	-89.07997222
13.79082697	-86.09078578
13.80548247	-80.52654463
13.82013797	-87.92168470
13.83479348	-81.31789741
13.84944898	-80.64576921
13.86410448	-97.15136780
13.87875998	-84.35972142
13.89341548	-92.84279100
13.90807098	-96.19357273
13.92272648	-99.77786989
13.93738199	-90.40029182
13.95203749	-91.60732464
13.96669299	-82.22506236
13.98134849	-82.66379197
13.99600399	-93.43333848
14.01065949	-85.94161983
14.02531500	-91.89655178
14.03997050	-85.21890058
14.05462600	-84.62041823
14.06928150	-87.25801727
14.08393700	-99.52020421
14.09859250	-88.36253147
14.11324801	-85.40167547
14.12790351	-104.41233624
14.14255901	-83.52682752
14.15721451	-80.90957603
14.17187001	-83.97031129
14.18652551	-89.98957188
14.20118101	-77.27971679
14.21583652	-76.65890766
14.23049202	-85.93948648
14.24514752	-81.77070605
14.25980302	-89.45831441
14.27445852	-81.58573917
14.28911402	-82.85408392
14.30376953	-91.26979179
14.31842503	-82.93633663
14.33308053	-79.53572989
14.34773603	-84.32897082
14.36239153	-90.58141900
14.37704703	-86.24697439
14.39170253	-92.99922218
14.40635804	-82.79581968
14.42101354	-80.44957380
14.43566904	-82.16778643
14.45032454	-84.45906831
14.46498004	-89.86751966
14.47963554	-101.04115638
14.49429105	-85.40705605
14.50894655	-78.79147023
14.52360205	-84.49656168
14.53825755	-80.58615265
14.55291305	-80.81986695
14.56756855	-110.53517089
14.58222406	-89.91268482
14.59687956	-82.36197343
14.61153506	-88.86175256
14.62619056	-85.96692670
14.64084606	-84.30684662
