# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
6.90278472	-76.37347341
6.91744031	-77.91765121
6.93209591	-87.22872201
6.94675150	-84.41977198
6.96140710	-84.48433740
6.97606269	-83.16182038
6.99071828	-78.17565799
7.00537388	-87.71187987
7.02002947	-82.20509795
7.03468507	-84.97399274
7.04934066	-75.87581510
7.06399625	-78.95336584
7.07865185	-86.52890083
7.09330744	-97.91502492
7.10796304	-93.10292943
7.12261863	-95.45450517
7.13727422	-82.55640399
7.15192982	-81.10868119
7.16658541	-85.01848583
7.18124100	-89.44900795
7.19589660	-89.56427125
7.21055219	-80.58489795
7.22520779	-79.04160708
7.23986338	-87.82349624
7.25451897	-91.80768400
7.26917457	-86.89911221
7.28383016	-89.21618473
7.29848576	-81.13850464
7.31314135	-88.73582941
7.32779694	-88.91315302
7.34245254	-92.10148536
7.35710813	-88.42329900
7.37176373	-87.09893706
7.38641932	-87.37707700
7.40107491	-82.53980137
7.41573051	-81.02628751
7.43038610	-84.78512527
7.44504169	-83.10374972
7.45969729	-85.66948861
7.47435288	-93.76389748
7.48900848	-87.08607432
7.50366407	-80.60396702
7.51831966	-84.23689039
7.53297526	-91.62626372
7.54763085	-86.88638222
7.56228645	-84.36992618
7.57694204	-90.50715534
7.59159763	-91.47418624
7.60625323	-83.10320690
7.62090882	-80.69041580
7.63556442	-83.77131319
7.65022001	-86.12142514
7.66487560	-88.09936293
7.67953120	-92.08123100
7.69418679	-94.30239011
7.70884238	-80.01003114
7.72349798	-78.46661013
7.73815357	-82.73789442
7.75280917	-80.04513699
7.76746476	-78.19217033
7.78212035	-79.39880429
7.79677595	-83.64501568
7.81143154	-83.12820449
7.82608714	-81.16772129
7.84074273	-85.86590496
7.85539832	-87.61584961
7.87005392	-87.88464155
7.88470951	-85.77364261
7.89936511	-82.42667474
7.91402070	-92.31320541
7.92867629	-90.90870360
7.94333189	-81.56663081
7.95798748	-78.48649216
7.97264307	-81.46590002
7.98729867	-82.39241167
8.00195426	-77.93888242
8.01660986	-81.48212681
8.03126545	-84.72844930
8.04592104	-85.68741324
8.06057664	-79.69176539
8.07523223	-82.92132332
8.08988783	-81.52774320
8.10454342	-78.71947348
8.11919901	-86.50296134
8.13385461	-84.50651360
8.14851020	-77.46947412
8.16316580	-76.69540421
8.17782139	-83.57863906
8.19247698	-78.55314809
8.20713258	-80.59919710
8.22178817	-84.04908698
8.23644376	-79.60402573
8.25109936	-79.17820158
8.26575495	-80.15642537
8.28041055	-84.48780589
8.29506614	-78.51122987
8.30972173	-77.62809596
8.32437733	-79.92055272
8.33903292	-77.82458256
8.35368852	-79.05291875
8.36834411	-80.88594433
8.38299970	-83.19511633
8.39765530	-78.39468125
8.41231089	-75.93573316
8.42696649	-77.91257135
8.44162208	-82.04578117
8.45627767	-77.22833955
8.47093327	-82.13045571
8.48558886	-82.69012908
8.50024445	-80.68751953
8.51490005	-81.46709139
8.52955564	-83.80957684
8.54421124	-86.90375290
8.55886683	-79.13465429
8.57352242	-81.19035376
8.58817802	-89.36365523
8.60283361	-82.09939420
8.61748921	-89.67296597
8.63214480	-81.82361902
8.64680039	-78.55501912
8.66145599	-81.40618788
8.67611158	-79.13114893
8.69076718	-76.91086253
8.70542277	-87.16011967
8.72007836	-82.02038933
8.73473396	-84.56101309
8.74938955	-86.68562449
8.76404514	-81.99433929
8.77870074	-84.37003957
8.79335633	-91.51747599
8.80801193	-81.71202914
8.82266752	-85.41267427
8.83732311	-84.63134147
8.85197871	-82.28484848
8.86663430	-79.38657473
8.88128990	-81.88109464
8.89594549	-87.76055709
8.91060108	-95.33058263
8.92525668	-87.18990199
8.93991227	-83.65802318
8.95456787	-84.34349757
8.96922346	-82.64020825
8.98387905	-75.29630790
8.99853465	-79.94644615
9.01319024	-87.59639799
9.02784583	-81.88716122
9.04250143	-81.19100757
9.05715702	-80.13015023
9.07181262	-85.93086329
9.08646821	-84.63385427
9.10112380	-80.37684716
9.11577940	-86.87998984
9.13043499	-92.66486947
9.14509059	-95.39554873
9.15974618	-84.02697349
9.17440177	-82.20600253
9.18905737	-92.19892876
9.20371296	-89.63278317
9.21836856	-82.10685967
9.23302415	-80.32900463
9.24767974	-96.04182437
9.26233534	-84.05737626
9.27699093	-83.57579351
9.29164652	-99.65683444
9.30630212	-80.04241550
9.32095771	-79.37830195
9.33561331	-94.05472771
9.35026890	-80.60164341
9.36492449	-83.82105257
9.37958009	-85.20908491
9.39423568	-78.16030081
9.40889128	-76.69029181
9.42354687	-75.55697581
9.43820246	-81.29243297
9.45285806	-88.68724353
9.46751365	-77.00720763
9.48216925	-75.81605069
9.49682484	-99.12506596
9.51148043	-80.37635476
9.52613603	-92.73052965
9.54079162	-81.03672526
9.55544721	-85.93004509
9.57010281	-79.98546932
9.58475840	-82.91924619
9.59941400	-85.03746014
9.61406959	-105.64245590
9.62872518	-81.13062317
9.64338078	-79.96269466
9.65803637	-82.83769287
9.67269197	-84.71403332
9.68734756	-89.12484562
9.70200315	-84.74192945
9.71665875	-82.17190660
9.73131434	-90.13674619
9.74596994	-91.42425383
