# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:15:34
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
6.12455590	-79.26320981
6.13188193	-83.09003942
6.13920795	-77.66682967
6.14653397	-82.31058688
6.15386000	-92.22851428
6.16118602	-94.47326956
6.16851204	-85.45059890
6.17583807	-88.77608353
6.18316409	-77.96363613
6.19049012	-80.68449472
6.19781614	-98.77918610
6.20514216	-89.55321113
6.21246819	-84.14992113
6.21979421	-75.82596308
6.22712024	-79.38038917
6.23444626	-84.12336959
6.24177228	-76.99600391
6.24909831	-76.69677198
6.25642433	-86.40986835
6.26375035	-78.97151893
6.27107638	-83.34220085
6.27840240	-86.89423605
6.28572843	-94.01947313
6.29305445	-82.88543725
6.30038047	-83.47732031
6.30770650	-79.78064966
6.31503252	-80.57577851
6.32235854	-75.57466982
6.32968457	-78.66605274
6.33701059	-86.77530078
6.34433662	-73.08069224
6.35166264	-79.03727078
6.35898866	-80.27502510
6.36631469	-81.04398633
6.37364071	-83.56572217
6.38096674	-84.60910756
6.38829276	-78.60789897
6.39561878	-79.90833725
6.40294481	-88.56933000
6.41027083	-83.97999325
6.41759685	-88.21073427
6.42492288	-93.31534430
6.43224890	-97.84506376
6.43957493	-82.41520076
6.44690095	-80.93888562
6.45422697	-115.80374782
6.46155300	-85.67508823
6.46887902	-79.23260080
6.47620504	-91.89632515
6.48353107	-78.83367225
6.49085709	-82.43163836
6.49818312	-98.27967482
6.50550914	-80.41639739
6.51283516	-79.11451398
6.52016119	-89.28022141
6.52748721	-85.71448991
6.53481324	-90.97896708
6.54213926	-79.77065346
6.54946528	-79.80610306
6.55679131	-91.42862832
6.56411733	-80.78153174
6.57144335	-84.20122246
6.57876938	-80.41481509
6.58609540	-88.65578126
6.59342143	-83.93307285
6.60074745	-79.67784465
6.60807347	-78.87932793
6.61539950	-79.47775194
6.62272552	-84.17298002
6.63005154	-93.04170238
6.63737757	-85.89928576
6.64470359	-91.82492639
6.65202962	-86.64734834
6.65935564	-84.23788283
6.66668166	-91.04095685
6.67400769	-78.23668435
6.68133371	-76.51749245
6.68865974	-85.22212274
6.69598576	-83.42160303
6.70331178	-83.72972588
6.71063781	-82.02752550
6.71796383	-96.80888361
6.72528985	-83.18027016
6.73261588	-82.98622639
6.73994190	-86.99070582
6.74726793	-89.62106715
6.75459395	-103.27566977
6.76191997	-85.02585251
6.76924600	-79.23007320
6.77657202	-83.33617806
6.78389804	-83.44400466
6.79122407	-87.69614942
